date,size,firm,Con,Lab,LibDem,UKIP,Green,SNP,PLPW,BP,ChUK
2021-10-18,1075,Kantar Public,39.0,34.0,8.0,1.0,8.0,5.0,1.0,2.0,NA
2021-10-18,2000,Redfield & Wilton,40.0,37.0,9.0,NA,5.0,4.0,1.0,3.0,NA
2021-10-18,1000,Number Cruncher Politics,40.0,32.0,6.0,NA,9.0,6.0,1.0,3.0,NA
2021-10-21,1677,YouGov,37.0,33.0,9.0,NA,10.0,5.0,1.0,4.0,NA
2021-10-24,2258,Savanta ComRes,37.0,35.0,8.0,NA,7.0,5.0,NA,NA,NA
2021-10-25,2000,Redfield & Wilton,39.0,36.0,10.0,NA,6.0,4.0,NA,4.0,NA
2021-10-28,1699,YouGov,39.0,33.0,8.0,NA,10.0,5.0,1.0,3.0,NA
2021-10-29,2001,Opinium,40.0,35.0,8.0,NA,7.0,5.0,1.0,NA,NA
2021-10-31,2242,Savanta ComRes,40.0,35.0,9.0,NA,4.0,5.0,NA,NA,NA
2021-11-01,2000,Redfield & Wilton,40.0,35.0,10.0,NA,6.0,4.0,NA,3.0,NA
2021-11-04,1007,Ipsos MORI,35.0,36.0,9.0,NA,11.0,NA,NA,NA,NA
2021-11-04,1699,YouGov,36.0,35.0,8.0,NA,9.0,5.0,NA,5.0,NA
2021-11-05,1560,Deltapoll,40.0,37.0,8.0,NA,6.0,3.0,1.0,2.0,NA
2021-11-06,1175,Opinium,37.0,36.0,9.0,NA,6.0,5.0,1.0,NA,NA
2021-11-07,2231,SavantaComRes,38.0,35.0,10.0,NA,4.0,5.0,1.0,3.0,NA
2021-11-08,2000,Redfield & Wilton,37.0,36.0,10.0,NA,6.0,5.0,NA,5.0,NA
2021-11-08,NA,Find Out Now,36.0,35.0,11.0,NA,8.0,4.0,1.0,2.0,NA
2021-11-10,1500,Redfield & Wilton,32.0,34.0,9.0,NA,6.0,4.0,NA,3.0,NA
2021-11-11,1696,YouGov,35.0,35.0,8.0,NA,10.0,5.0,1.0,4.0,NA
2021-11-12,2019,SavantaComRes,40.0,34.0,10.0,NA,5.0,5.0,1.0,3.0,NA
2021-11-12,1175,Opinium,36.0,37.0,9.0,NA,7.0,5.0,1.0,NA,NA
2021-11-15,3108,Survation,37.0,37.0,10.0,NA,4.0,5.0,NA,2.0,NA
2021-11-15,2000,Redfield & Wilton,36.0,37.0,10.0,NA,5.0,4.0,1.0,4.0,NA
2021-11-18,1800,YouGov,36.0,34.0,7.0,NA,10.0,4.0,1.0,5.0,NA
2021-11-19,3888,Panelbase,38.0,39.0,9.0,NA,6.0,NA,NA,NA,NA
2021-11-21,2184,Savanta ComRes,36.0,38.0,10.0,NA,5.0,4.0,NA,NA,NA
2021-11-21,2000,Redfield & Wilton,37.0,37.0,9.0,NA,6.0,4.0,NA,4.0,NA
2021-11-22,1119,Kantar Public,39.0,36.0,10.0,2.0,5.0,4.0,1.0,2.0,NA
2021-11-25,1692,YouGov,36.0,35.0,7.0,NA,8.0,5.0,1.0,6.0,NA
2021-11-26,1990,Opinium,36.0,38.0,8.0,NA,6.0,5.0,1.0,NA,NA
2021-11-28,2060,Savanta ComRes,37.0,37.0,8.0,NA,5.0,5.0,NA,NA,NA
2021-11-29,2000,Redfield & Wilton,38.0,36.0,10.0,NA,6.0,4.0,1.0,4.0,NA
2021-12-01,1060,Survation,36.0,39.0,9.0,NA,3.0,5.0,1.0,3.0,NA
2021-12-01,10272,Find Out Now,36.0,35.0,11.0,NA,8.0,5.0,1.0,3.0,NA
2021-12-02,1692,YouGov,36.0,33.0,9.0,NA,9.0,5.0,1.0,6.0,NA
2021-12-04,1553,Deltapoll,37.0,38.0,10.0,2.0,5.0,5.0,1.0,2.0,NA
2021-12-05,2232,Savanta ComRes,38.0,37.0,9.0,NA,5.0,4.0,NA,NA,NA
2021-12-06,2000,Redfield & Wilton,38.0,36.0,9.0,NA,6.0,4.0,NA,4.0,NA
2021-12-08,1500,Redfield & Wilton,34.0,38.0,11.0,NA,6.0,4.0,NA,5.0,NA
2021-12-09,1001,Focaldata,33.0,41.0,7.0,NA,6.0,5.0,1.0,NA,NA
2021-12-09,1686,YouGov,33.0,37.0,9.0,NA,7.0,5.0,1.0,6.0,NA
2021-12-09,942,Survation,34.1,39.9,9.8,0.5,3.7,4.3,1.0,2.7,NA
2021-12-10,1005,Ipsos MORI,34.0,39.0,11.0,NA,7.0,NA,NA,NA,NA
2021-12-10,1325,Opinium,32.0,41.0,9.0,NA,5.0,5.0,NA,NA,NA
2021-12-10,1741,YouGov,32.0,40.0,8.0,NA,7.0,4.0,1.0,7.0,NA
2021-12-10,2118,Savanta ComRes,33.0,39.0,9.0,NA,4.0,5.0,NA,NA,NA
2021-12-11,985,Survation,31.6,39.2,9.2,1.3,4.6,5.2,1.1,3.7,NA
2021-12-13,1074,Kantar Public,34.0,38.0,11.0,2.0,7.0,3.0,1.0,3.0,NA
2021-12-13,2000,Redfield & Wilton,32.0,37.0,11.0,NA,7.0,4.0,NA,7.0,NA
2021-12-15,1017,Find Out Now,30.0,38.0,10.0,NA,10.0,NA,NA,NA,NA
2021-12-15,1714,YouGov,32.0,37.0,10.0,NA,7.0,5.0,1.0,6.0,NA
2021-12-16,2139,Savanta ComRes,34.0,38.0,10.0,NA,4.0,5.0,NA,NA,NA
2021-12-20,1790,YouGov,30.0,36.0,12.0,NA,8.0,6.0,1.0,5.0,NA
2021-12-20,2000,Redfield & Wilton,31.0,39.0,13.0,NA,6.0,5.0,1.0,5.0,NA
2021-12-21,1008,Focaldata,34.0,41.0,9.0,NA,4.0,4.0,NA,NA,NA
2021-12-22,NA,Survation,35.0,41.0,9.0,NA,5.0,5.0,1.0,NA,NA
2021-12-23,1216,Opinium,32.0,39.0,11.0,NA,6.0,5.0,1.0,NA,NA
2021-12-30,1567,Deltapoll,35.0,40.0,10.0,1.0,4.0,5.0,1.0,3.0,NA
